"","ID_Environmental","ID_sequencing","longitude","latitude","continent","OTU_371","OTU_727","OTU_75","OTU_2106","OTU_132","OTU_496","OTU_249","OTU_6462","OTU_701","OTU_7081","OTU_254","OTU_93","OTU_11827","OTU_323","OTU_338","OTU_397","OTU_349","OTU_71","OTU_5357","OTU_5482","OTU_70","OTU_21850","OTU_640","OTU_42608","OTU_14779","OTU_531","OTU_217","OTU_391","OTU_56","OTU_255","OTU_2065","OTU_198","OTU_5921","OTU_74","OTU_340","OTU_682","OTU_810","OTU_243","OTU_7213","OTU_2592","OTU_5857","OTU_22324","OTU_119","OTU_10","OTU_36249","OTU_4829","OTU_45","OTU_111","OTU_11839","OTU_5704","OTU_9832","OTU_971","OTU_6625","OTU_3109","OTU_12506","OTU_454","OTU_50","OTU_19226","OTU_1614","OTU_1574","OTU_18635","OTU_196","OTU_19940","OTU_783","OTU_3504","OTU_439","OTU_700","OTU_158","OTU_354","OTU_21325","OTU_33","OTU_173","OTU_98","OTU_7783","OTU_39105","OTU_41","OTU_41662","OTU_62","OTU_203","OTU_210","OTU_17316","OTU_10813","OTU_123","OTU_450","OTU_25205","OTU_21010","OTU_503","OTU_19665","OTU_2372","OTU_76","OTU_298","OTU_18652","OTU_26","OTU_2920","OTU_383","OTU_605","OTU_337","OTU_165","OTU_225","OTU_2630","OTU_8182","OTU_35535","OTU_3018","OTU_316","OTU_22664","OTU_1156","OTU_695","OTU_68","OTU_138","OTU_1087","OTU_310","OTU_40882","OTU_300","OTU_28942","OTU_385","OTU_24244","OTU_458","OTU_30","OTU_10913","OTU_86","OTU_272","OTU_36092","OTU_347","OTU_4842","OTU_23","OTU_147","OTU_3293","OTU_633","OTU_16","OTU_5987","OTU_35","OTU_307","OTU_117","OTU_800","OTU_352","OTU_1770","OTU_41795","OTU_1282","OTU_2206","OTU_1517","OTU_2859","OTU_639","OTU_6567","OTU_135","OTU_30959","OTU_11937","OTU_348","OTU_1758","OTU_214","OTU_107","OTU_477","OTU_9846","OTU_4995","OTU_69","OTU_202","OTU_137","OTU_854","OTU_519","OTU_1273","OTU_1748","OTU_120","OTU_1817","OTU_4343","OTU_512","OTU_206","OTU_613","OTU_28747","OTU_28492","OTU_3279","OTU_1534","OTU_24690","OTU_12102","OTU_731","OTU_1589","OTU_564","OTU_899","OTU_156","OTU_59","OTU_209","OTU_22401","OTU_4034","OTU_24","OTU_2097","OTU_9452","OTU_157","OTU_2128","OTU_3213","OTU_443","OTU_1019","OTU_208","OTU_4226","OTU_912","OTU_369","OTU_17160","OTU_654","OTU_24926","OTU_43364","OTU_253","OTU_3542","OTU_655"
"190",26,26,151.14,-27.735,"Australia",0.0016,1e-04,0,3e-04,0,0.0094,0,0,0,0,0.0037,0.0018,0,0.0019,2e-04,0,0,0.0044,1e-04,2e-04,0,0,0,0.0045,1e-04,0,0,0,0,3e-04,0,0.0031,0,3e-04,0,0,0,1e-04,0.0031,1e-04,0,0,0,0.0324,0,0,1e-04,3e-04,0,0.0013,3e-04,0,1e-04,0,1e-04,1e-04,0,1e-04,0,0,0.0027,0.0034,2e-04,0,0,0,1e-04,0,0,1e-04,0,0,0,0,0,0,0,3e-04,1e-04,2e-04,0.0013,2e-04,0,8e-04,2e-04,0,5e-04,1e-04,0,0,0,0,1e-04,0,0,0,3e-04,1e-04,0,0,0.0015,0,0,0,0,1e-04,0,3e-04,0,0,0,0.0034,1e-04,2e-04,0.0011,0,0,1e-04,0,0,0,0,0,0,0,3e-04,0.0159,0,0.0019,1e-04,0,0,0,0,4e-04,0,3e-04,1e-04,0,0,0.002,3e-04,2e-04,0,0.0011,0,0.0062,4e-04,0,1e-04,0,1e-04,0,0,9e-04,2e-04,1e-04,0,0,0,0,0,0,1e-04,0,0,0,0.001,0,7e-04,0,0,0,0.0039,0,0,0,0,0,5e-04,0,0.0146,0,0,0,1e-04,0,3e-04,0,0,0,0,0,0.0025,0,0,0,1e-04,0,0
"191",27,27,117.611,-31.782,"Australia",0.0018,5e-04,4e-04,6e-04,4e-04,0.0184,0.0035,9e-04,0,0,0.0081,0.0067,0,0.0037,0.0015,0,0.0013,0.0052,3e-04,0.0019,1e-04,0,2e-04,6e-04,0.0013,0,0,0.0036,0,3e-04,0,1e-04,0,3e-04,2e-04,4e-04,5e-04,0,6e-04,0.001,0,0,0,0.0172,0,0,1e-04,8e-04,0.0011,0.0011,9e-04,2e-04,0,0,4e-04,5e-04,1e-04,0,6e-04,0,5e-04,9e-04,1e-04,1e-04,0,0,0.0011,0,0,5e-04,0,0.0035,1e-04,0,0,0,0,1e-04,0.0038,1e-04,3e-04,1e-04,9e-04,0.0031,3e-04,1e-04,0.0026,0,2e-04,5e-04,1e-04,0,0.0058,0,2e-04,0,6e-04,2e-04,0,0,1e-04,1e-04,3e-04,4e-04,0,0,0,3e-04,0,0,5e-04,0.0018,1e-04,0.0011,0,1e-04,3e-04,2e-04,6e-04,0,0,1e-04,0,0,1e-04,0,0.001,0,0.0101,0,0,0,6e-04,0,0,0,0,0,0,0.0019,0.0021,0.002,0,0,2e-04,1e-04,0.0065,1e-04,1e-04,0.0041,0,6e-04,0,1e-04,5e-04,2e-04,2e-04,0,0,0,0,0,5e-04,2e-04,0,0,2e-04,0.0024,2e-04,1e-04,4e-04,2e-04,0,0.0017,0,0,0,2e-04,0,1e-04,0,8e-04,0,0,0,6e-04,0,0,1e-04,0,0,6e-04,3e-04,0.0043,0,2e-04,0,1e-04,5e-04,1e-04
"192",28,28,30.292,-29.284,"Africa",1e-04,1e-04,0,0,0,0.0041,0.0024,0,0,0,0.0043,8e-04,0,3e-04,0,0,1e-04,1e-04,1e-04,1e-04,0.0014,0,0,0,5e-04,2e-04,0,0.0012,6e-04,0,0,0.0016,0,0,0,2e-04,0,0,0,0,0,0,0,0.0306,0,0,1e-04,0.0014,0,0.0016,0,0.005,0,0,2e-04,0,0,0,0,0,0,0.0021,0,0,0,0,2e-04,1e-04,0,0,0,0.002,0,0,1e-04,1e-04,0,0,3e-04,0,5e-04,3e-04,0,6e-04,1e-04,0,0,0,0,1e-04,0,0,0,0,0,0,3e-04,0,0,0,0.0053,0,0,0,0,0,0,0.0013,0,0,0,0.0015,0,6e-04,6e-04,0,0,0,0,0,0,0,0,0,0,7e-04,0.0029,0,0.0065,0,0,0,1e-04,0,0,0,8e-04,0,0,0,5e-04,1e-04,0,0,1e-04,0,0.0021,0,1e-04,0.0033,0,1e-04,1e-04,0,6e-04,0.0041,0,0,0,0,0,2e-04,1e-04,0,0,0,0,0.0021,0,1e-04,0,2e-04,0,0.0035,0,2e-04,0,0,0,0,0,0.0164,0,0,2e-04,0.0012,0,0,0,0,1e-04,0,3e-04,5e-04,0,0.0014,0,0,1e-04,1e-04
"193",34,34,-123.38,48.46,"North_America",6e-04,5e-04,0.0026,1e-04,0.0011,0,3e-04,7e-04,0,3e-04,1e-04,0,0,0,0.0019,0,0,6e-04,1e-04,1e-04,1e-04,0,0,1e-04,0,9e-04,6e-04,1e-04,0.0012,3e-04,0,0.0045,0,7e-04,0.0012,0,0,0.0018,4e-04,4e-04,0,2e-04,0.001,0.0201,4e-04,0,0.002,0.0015,5e-04,1e-04,0,2e-04,1e-04,3e-04,1e-04,0.0011,0,9e-04,0,0,1e-04,0.0031,0,1e-04,0,0,8e-04,2e-04,2e-04,5e-04,0.0068,1e-04,0.0027,5e-04,3e-04,0.0031,0,7e-04,0,0.0015,9e-04,1e-04,0.0048,5e-04,0,0,0,0,2e-04,8e-04,1e-04,0,0.0012,0,1e-04,0,2e-04,5e-04,0.0018,6e-04,0.0013,0,0.0023,0,2e-04,2e-04,5e-04,6e-04,0.0016,1e-04,4e-04,0.0028,0,5e-04,0.0051,0.0012,7e-04,0.0016,0,0,0.0024,1e-04,0,0,0,0.002,0.0017,0,0.0032,1e-04,0,2e-04,0,1e-04,9e-04,1e-04,1e-04,0,9e-04,4e-04,0.0016,7e-04,4e-04,0,8e-04,1e-04,9e-04,5e-04,2e-04,0.0018,1e-04,5e-04,4e-04,0,8e-04,0.0018,2e-04,0,0,0,0.0063,0.0073,0.0011,0,0,0,0,1e-04,0,2e-04,0,1e-04,0,4e-04,0.0015,7e-04,6e-04,0,0,2e-04,4e-04,0.0152,0,0,8e-04,1e-04,0,1e-04,0,0,1e-04,0,0.0011,8e-04,6e-04,1e-04,0,9e-04,1e-04,0
"194",41,41,-96.81,40.87,"North_America",3e-04,8e-04,0.0024,1e-04,0.0012,0,0.0016,1e-04,4e-04,6e-04,1e-04,0.0011,1e-04,0,0.0011,0,0,0.0013,0,2e-04,0.0012,2e-04,0,0,4e-04,3e-04,0,3e-04,7e-04,2e-04,1e-04,0.0048,0,0.0014,0.002,0,5e-04,9e-04,6e-04,0,0,4e-04,0.002,0.0315,1e-04,0,7e-04,0.0022,0.0022,8e-04,1e-04,7e-04,3e-04,1e-04,3e-04,5e-04,1e-04,2e-04,2e-04,1e-04,1e-04,0.002,2e-04,2e-04,0,0,4e-04,0.001,3e-04,1e-04,0.0078,7e-04,0.0017,3e-04,3e-04,0.0016,2e-04,9e-04,6e-04,7e-04,0.0013,6e-04,0.0015,2e-04,3e-04,0,3e-04,1e-04,0.001,0.0025,2e-04,1e-04,0.0044,0,0,5e-04,5e-04,2e-04,0.0013,0,0.0037,0,1e-04,0,2e-04,2e-04,9e-04,7e-04,0.0025,0,7e-04,0.0022,5e-04,9e-04,5e-04,9e-04,1e-04,9e-04,2e-04,0,0.0027,0,0,0,0,0.0024,0.0011,1e-04,0.0053,2e-04,6e-04,0,0.0028,1e-04,0.0041,3e-04,4e-04,0,0,0.0017,4e-04,3e-04,3e-04,3e-04,0,1e-04,0.0021,5e-04,2e-04,0.0052,4e-04,6e-04,2e-04,1e-04,4e-04,0.0025,0,3e-04,0,0,0.0019,0.002,4e-04,1e-04,0,2e-04,1e-04,1e-04,0,2e-04,0,3e-04,0,0.0013,0.0017,9e-04,0.0016,0,1e-04,2e-04,3e-04,0.03,0,0,5e-04,1e-04,4e-04,5e-04,1e-04,2e-04,4e-04,0,0.0013,4e-04,2e-04,3e-04,1e-04,0,0,2e-04
"195",43,43,-95.58,42.88,"North_America",7e-04,1e-04,0.0042,0,3e-04,0,9e-04,4e-04,2e-04,0,0,1e-04,0,2e-04,0.0015,1e-04,5e-04,1e-04,0,1e-04,1e-04,0,0.0015,1e-04,1e-04,6e-04,2e-04,1e-04,0.0019,8e-04,1e-04,0.0077,5e-04,0.0033,3e-04,5e-04,0,6e-04,2e-04,2e-04,0,0.0014,0.0044,0.0181,3e-04,3e-04,0.0034,2e-04,0.0057,4e-04,0,3e-04,0.0012,0.0018,0,4e-04,9e-04,5e-04,0,1e-04,0,0.0035,0,1e-04,5e-04,0.0014,3e-04,0.0125,0,0,0.0042,6e-04,0.0034,0.0013,2e-04,0.0191,1e-04,0.0017,3e-04,0,0.0022,0,0.0014,1e-04,0,0,1e-04,0,0.0011,0.0012,3e-04,3e-04,0.0033,2e-04,0,4e-04,4e-04,2e-04,6e-04,0,0.003,1e-04,7e-04,3e-04,1e-04,1e-04,9e-04,8e-04,0.0054,2e-04,8e-04,0.001,1e-04,0.001,3e-04,0.0017,0,0.0023,0,3e-04,8e-04,0,4e-04,0,5e-04,0.0036,3e-04,0.002,0.007,2e-04,1e-04,1e-04,0.0057,0,0.002,0,3e-04,5e-04,1e-04,0.001,3e-04,0,2e-04,0.0011,0,3e-04,0,7e-04,0.0026,0.0057,7e-04,1e-04,5e-04,0,4e-04,0.0015,2e-04,1e-04,2e-04,1e-04,0.0011,0,6e-04,4e-04,0,0.0021,4e-04,0,0,2e-04,0,0,2e-04,0.0018,0,0,0.004,9e-04,4e-04,0,3e-04,0.0089,0.0012,0,4e-04,1e-04,0.0031,7e-04,1e-04,2e-04,1e-04,2e-04,1e-04,6e-04,3e-04,0,7e-04,3e-04,0,0
"196",60,60,-111.004,45.574,"North_America",1e-04,0.0014,0.0068,0,0.0011,0,3e-04,2e-04,6e-04,3e-04,1e-04,0,2e-04,2e-04,7e-04,1e-04,0.0013,0.0012,3e-04,1e-04,0,0,0.0015,1e-04,1e-04,0.0028,3e-04,1e-04,0.0015,0.0024,1e-04,0.0105,0.002,0.0042,0.0022,0,1e-04,0,0.0012,0,3e-04,0.0015,0.0018,0.0078,0,1e-04,0.0072,0.0035,0.002,2e-04,1e-04,0,9e-04,0.0035,0,0.0014,3e-04,1e-04,3e-04,0,3e-04,0.0026,0,2e-04,0,0.002,4e-04,0.0107,8e-04,3e-04,0.0019,1e-04,0.0022,0.0016,0.0022,0.0013,0,0.0071,2e-04,1e-04,0.002,2e-04,0.0038,4e-04,0,3e-04,0,0,7e-04,0.0043,1e-04,2e-04,1e-04,1e-04,0,6e-04,1e-04,2e-04,5e-04,6e-04,9e-04,1e-04,0.0013,5e-04,6e-04,1e-04,9e-04,5e-04,0.0018,8e-04,0.0011,4e-04,0.0048,4e-04,0.003,9e-04,4e-04,0.0125,0,9e-04,0.0029,0.0012,8e-04,0,1e-04,0.0015,4e-04,0.0033,0.006,2e-04,0.0023,0,7e-04,0,0.0013,1e-04,0,7e-04,0,4e-04,2e-04,1e-04,0.0011,0.0022,2e-04,0.0036,0,9e-04,0,0.0014,4e-04,0,0.0012,1e-04,3e-04,5e-04,2e-04,4e-04,6e-04,0.0044,6e-04,1e-04,4e-04,0.0019,0,0,1e-04,0,3e-04,4e-04,0,4e-04,1e-04,3e-04,1e-04,0.0027,0.0016,2e-04,0.0014,0,0.0012,0.0056,2e-04,1e-04,6e-04,0.0012,4e-04,2e-04,0,0.0012,6e-04,1e-04,0,4e-04,9e-04,0,0,2e-04,2e-04,0.001
"197",68,68,-79.745,9.162,"North_America",1e-04,3e-04,1e-04,0,0,0,0,0,0,0,1e-04,0,2e-04,0,2e-04,0,0,0,0,0,0.0019,0,0,2e-04,0,0,3e-04,3e-04,0,0,0,0.0013,1e-04,1e-04,0,2e-04,0,0.0033,1e-04,1e-04,0,0,0,0.0142,0,0,2e-04,2e-04,1e-04,7e-04,1e-04,2e-04,0,0,4e-04,0,0,0,0,0,0,0.0031,1e-04,0,0,0,1e-04,0,1e-04,0,0,0,5e-04,0,0,0,0,1e-04,0,6e-04,0.0036,0,9e-04,0,1e-04,0,0,1e-04,0,0,0,0,2e-04,0,1e-04,0,0,0,0,0,0.0053,0,1e-04,0,0,3e-04,0,4e-04,0,0,0,6e-04,0,2e-04,0.0026,8e-04,0,3e-04,0,0,2e-04,0,0,0,0,0.0054,0.0052,0,7e-04,1e-04,0,1e-04,0,0,0.0019,8e-04,1e-04,2e-04,0,0,1e-04,0,9e-04,0,4e-04,0,3e-04,0,0,0,0,1e-04,0,0,0,6e-04,4e-04,0,2e-04,0,1e-04,0,2e-04,0,0,0,0,1e-04,0,3e-04,0,0,0,3e-04,1e-04,0,0,0,0,0,0,0.0446,0,0,0,0,0,6e-04,0,0,1e-04,0,0,1e-04,2e-04,1e-04,0,0,0,0
"198",70,70,146.197,-34.713,"Australia",0.0029,0.0038,0.0033,9e-04,0.0053,5e-04,0.007,0.0013,0.0031,0.0015,0.0013,0.0017,3e-04,4e-04,0.0048,0.0012,0.0049,0.0065,8e-04,0.0021,2e-04,6e-04,1e-04,7e-04,0.002,5e-04,3e-04,5e-04,5e-04,0.0047,0.0012,0.001,1e-04,0.0033,1e-04,0.0134,0.0026,0,0.0012,0.0016,7e-04,7e-04,0.0016,0.0041,0.0012,2e-04,9e-04,0.0015,0.0187,4e-04,1e-04,0,0.0013,0.002,0.0013,8e-04,0.0088,0.0014,3e-04,0.0017,3e-04,0.0011,3e-04,5e-04,5e-04,1e-04,7e-04,2e-04,8e-04,6e-04,0,0.0036,0.0041,0,0.0074,4e-04,5e-04,0.0011,0.0013,4e-04,0.0025,4e-04,2e-04,0.001,3e-04,4e-04,0.0057,2e-04,0.0042,7e-04,1e-04,4e-04,0.0163,0.0011,3e-04,5e-04,6e-04,0.0015,6e-04,1e-04,0,0.0027,9e-04,5e-04,9e-04,1e-04,0,0.0016,7e-04,3e-04,0.0022,2e-04,0,0.0021,0.0012,4e-04,1e-04,3e-04,3e-04,0.007,3e-04,9e-04,0.003,2e-04,0.002,0,7e-04,8e-04,0.0099,4e-04,0.0086,0.0036,0.0028,0.0022,0.0029,0,0.0065,0,0,0.0063,3e-04,4e-04,0.0014,8e-04,4e-04,8e-04,0.0035,0.0013,3e-04,0.0117,0.0019,0.0014,2e-04,0.0018,0.0012,0,2e-04,7e-04,0.0026,1e-04,0,0,9e-04,2e-04,0.003,7e-04,0.0029,6e-04,1e-04,7e-04,4e-04,0.0013,4e-04,0,4e-04,1e-04,0.0031,0.0014,0.0011,0,1e-04,0.0027,0.001,0.0011,8e-04,4e-04,0.0023,0.0014,0.0013,0.0014,1e-04,0.0012,2e-04,3e-04,2e-04,0.0011,8e-04,2e-04,0.0021,0.0013
"199",71,71,145.759,-33.358,"Australia",0.0026,0.0031,0.002,0.0023,0.0075,0.0021,0.0092,0.0023,0.0017,0.0017,0.0029,0.0042,4e-04,0.002,0.0032,2e-04,0.0033,0.0126,0.001,0.0045,2e-04,4e-04,1e-04,0.0015,0.0027,3e-04,0,0.002,3e-04,0.0027,0.0014,0.0013,0,0.0026,1e-04,0.0027,0.0045,0,0.0024,0.0022,9e-04,0,0.0012,0.0072,0.0015,1e-04,3e-04,0.0017,0.0189,7e-04,3e-04,3e-04,0.0032,9e-04,7e-04,8e-04,0.0087,0.0025,0.001,0.0056,5e-04,0.0027,8e-04,0.0013,7e-04,0,7e-04,0,6e-04,0.0016,3e-04,0.003,0.0045,2e-04,0.0116,0,4e-04,7e-04,0.0012,0.0027,0.0037,4e-04,2e-04,0.0035,0.001,0.0015,0.0086,4e-04,0.0037,8e-04,6e-04,1e-04,0.0079,0.0012,0.0015,5e-04,0.0013,7e-04,4e-04,1e-04,1e-04,4e-04,2e-04,7e-04,8e-04,1e-04,0,0.0028,2e-04,6e-04,0.0013,0.0022,1e-04,0.0012,0.001,3e-04,1e-04,0,0,0.0026,0,1e-04,8e-04,0.0019,2e-04,0,0.0066,0,0.0095,7e-04,0.0144,0.0014,0.0023,0.0023,0.0035,2e-04,0.0013,0,2e-04,0.0064,6e-04,0.0022,3e-04,1e-04,0.0022,7e-04,0.006,0.0011,2e-04,0.0102,0.001,0.0016,1e-04,0.0018,0.0013,0,2e-04,6e-04,5e-04,3e-04,0,0,0.0023,3e-04,0.0013,3e-04,0.0046,0.0012,4e-04,7e-04,4e-04,0.0062,2e-04,6e-04,9e-04,3e-04,0.0025,5e-04,0.002,6e-04,1e-04,0.0014,1e-04,0.0027,3e-04,6e-04,0.0019,0.0015,0.0012,1e-04,0,8e-04,4e-04,0.0024,3e-04,0.0014,0.0012,1e-04,0.0011,7e-04
"200",72,72,144.525,-35.344,"Australia",0.0052,0.004,0.0011,0.0053,0.0073,0.0037,0.0107,0.0036,0.0011,9e-04,0.0036,0.0028,2e-04,9e-04,0.0064,9e-04,0.0049,0.0088,0.0041,0.0037,1e-04,0.0015,1e-04,0.0058,0.002,3e-04,1e-04,0.0022,0,0.0038,5e-04,0.0015,0,0.002,0,0.0021,0.0072,0,0.0069,0.0034,6e-04,0,2e-04,0.012,0.0025,0,5e-04,0.0037,0.0144,0.0022,4e-04,0,0.0027,4e-04,7e-04,0.0011,8e-04,0.002,0.0014,0.0012,0.0016,0.003,7e-04,0.0011,4e-04,1e-04,5e-04,0,7e-04,0.0017,0,0.0061,0.0016,0,0.0021,2e-04,6e-04,3e-04,0.0065,0.0041,0.0023,4e-04,5e-04,0.003,4e-04,7e-04,0.0011,4e-04,8e-04,4e-04,3e-04,2e-04,7e-04,0,5e-04,0,0,0.0012,5e-04,0,4e-04,6e-04,2e-04,2e-04,9e-04,1e-04,0,0.0038,2e-04,4e-04,0.0015,0.0036,0,0.0025,4e-04,4e-04,0,1e-04,3e-04,0.0016,0,1e-04,3e-04,0.0014,0.001,0,0.0125,0,0.012,0.0011,0.0042,9e-04,0.0038,8e-04,0.004,1e-04,0.002,0,3e-04,0.0036,4e-04,0.0021,7e-04,1e-04,0.0027,3e-04,0.0021,9e-04,0,0.0112,1e-04,0.002,6e-04,0.001,6e-04,2e-04,5e-04,1e-04,0,0,0,0,0.002,1e-04,7e-04,1e-04,0.0029,0.0091,6e-04,4e-04,0.0015,0.0031,2e-04,0.0012,0.0018,2e-04,7e-04,3e-04,8e-04,3e-04,0,0.0085,0,0.0027,2e-04,6e-04,3e-04,5e-04,0.0011,3e-04,0,0.0016,2e-04,0.003,5e-04,5e-04,1e-04,4e-04,0.0021,0.001
"201",74,74,146.347,-34.651,"Australia",0.0041,0.0021,0.0018,0.0044,0.0122,0,0.0132,0.0021,0.0095,0.0022,0.0013,3e-04,7e-04,2e-04,0.0047,0.0015,0.0012,0.0034,0.0013,0.0019,1e-04,9e-04,1e-04,2e-04,0.0012,0.001,6e-04,2e-04,0.0012,0.0048,0.002,8e-04,1e-04,0.0024,2e-04,0.0105,0.0016,0,9e-04,0.001,4e-04,0,0.0011,0.0035,0.0034,1e-04,5e-04,0.0014,0.0178,1e-04,6e-04,0,0.0018,0.0016,8e-04,1e-04,0.0038,0.0042,0.0014,1e-04,9e-04,0.0015,2e-04,9e-04,4e-04,0.0016,0.0012,0,0.001,0.0021,1e-04,0.0022,0.0021,1e-04,0.0072,0,4e-04,0.0021,0.002,5e-04,0.0029,0,5e-04,2e-04,7e-04,1e-04,7e-04,2e-04,0.0027,1e-04,0,0,0.0031,1e-04,0,4e-04,0,0.0014,7e-04,0,2e-04,0.0019,9e-04,4e-04,3e-04,0,1e-04,0.0079,0.0011,0.001,0.0022,2e-04,2e-04,0.0039,3e-04,0.0012,4e-04,0,0.001,2e-04,0,0.0016,2e-04,0.0025,0.0022,0,0.0012,0,0.0158,0.0015,0.0012,0.0068,0.0041,0.0034,0.0052,5e-04,0.0017,1e-04,8e-04,0.0063,0,1e-04,3e-04,0,0.0011,0.001,0,0.0017,0.0014,0.0104,1e-04,0.004,6e-04,0.0016,8e-04,1e-04,1e-04,0.0013,1e-04,7e-04,0,0,0.0014,0,0.0019,0.0022,0.0014,3e-04,4e-04,0.0025,9e-04,0.001,3e-04,2e-04,6e-04,0.0013,0.0011,0.0013,2e-04,1e-04,0,0.0023,4e-04,0.0071,4e-04,2e-04,0.0019,9e-04,0.0024,2e-04,0,0.0014,0,1e-04,0.001,1e-04,0.0018,2e-04,0.0015,6e-04
"202",78,78,144.878,-35.504,"Australia",0.0029,0.006,0.0018,0.0021,0.0143,0.0012,0.0164,0.0031,0.0048,0.0024,0.0043,0.0026,5e-04,3e-04,0.004,0.0013,0.0056,0.008,0.0013,0.0028,1e-04,0.0018,1e-04,2e-04,0.0019,5e-04,3e-04,0.002,0.0017,0.0055,0.0013,0.0024,1e-04,0.0016,2e-04,0.0047,0.0034,0,4e-04,0.0011,3e-04,1e-04,0.0025,0.0064,0.0039,1e-04,0.0011,0.0022,0.0185,2e-04,9e-04,1e-04,0.0018,9e-04,0.0014,8e-04,0.0064,0.0016,0.0012,0.001,7e-04,0.0019,8e-04,5e-04,8e-04,6e-04,6e-04,2e-04,0.0011,0.0015,0,0.0031,0.0046,2e-04,0.0025,8e-04,8e-04,0.001,0.0022,9e-04,0.0031,1e-04,1e-04,0.0013,0.001,3e-04,9e-04,5e-04,0.0026,5e-04,0.001,0,0.0038,7e-04,1e-04,0.0013,0,0.0011,9e-04,2e-04,4e-04,0.0028,0.001,2e-04,8e-04,4e-04,1e-04,0.0033,8e-04,8e-04,0.0024,8e-04,2e-04,0.0027,2e-04,9e-04,3e-04,1e-04,7e-04,0.0038,1e-04,3e-04,0.0017,0.0046,0.003,1e-04,0.0023,4e-04,0.0102,9e-04,0.0064,0.0051,0.0027,0.0023,0.0049,2e-04,0.0038,2e-04,6e-04,0.0069,4e-04,6e-04,3e-04,5e-04,0.0012,4e-04,5e-04,0.0018,2e-04,0.0069,9e-04,0.0011,2e-04,6e-04,0.0013,1e-04,1e-04,0.001,0.0044,7e-04,0,3e-04,6e-04,1e-04,5e-04,9e-04,0.0018,5e-04,4e-04,0.0022,0.001,0.0024,2e-04,3e-04,7e-04,6e-04,0.0015,0.0021,8e-04,2e-04,0,0.0055,6e-04,0.0026,0.0015,7e-04,0.0028,9e-04,0.0022,8e-04,0,0.0011,2e-04,0,0.0016,4e-04,8e-04,6e-04,0.0011,5e-04
"203",81,81,145.582,-33.457,"Australia",0.0029,0.0046,0.0032,6e-04,0.0043,4e-04,0.0082,9e-04,0.003,0.0015,0.0013,0.0018,5e-04,5e-04,0.0042,0.0013,0.0046,0.0064,0.0011,0.003,4e-04,8e-04,2e-04,7e-04,0.002,4e-04,4e-04,5e-04,6e-04,0.0043,0.0015,0.0014,1e-04,0.0037,1e-04,0.0124,0.0028,0,0.0015,0.0014,8e-04,7e-04,0.0019,0.0038,0.0013,4e-04,7e-04,0.0016,0.0198,3e-04,2e-04,0,0.0018,0.0018,0.001,7e-04,0.0085,0.0013,2e-04,0.0016,1e-04,0.0013,3e-04,6e-04,3e-04,1e-04,7e-04,3e-04,8e-04,5e-04,0,0.0038,0.0039,0,0.007,3e-04,7e-04,0.0016,0.001,7e-04,0.0031,4e-04,4e-04,0.001,5e-04,7e-04,0.0056,5e-04,0.0036,0.001,1e-04,3e-04,0.0171,0.001,2e-04,5e-04,4e-04,0.0012,6e-04,1e-04,0,0.0026,7e-04,4e-04,7e-04,0,0,0.0017,5e-04,2e-04,0.0021,2e-04,1e-04,0.0019,0.0011,5e-04,1e-04,3e-04,2e-04,0.0074,0,3e-04,0.0029,1e-04,0.002,1e-04,8e-04,8e-04,0.008,2e-04,0.0086,0.0031,0.0031,0.0017,0.0035,0,0.0066,0,1e-04,0.0066,4e-04,3e-04,0.0019,6e-04,4e-04,7e-04,0.0036,0.0014,3e-04,0.0099,0.0019,0.0016,3e-04,0.002,0.001,1e-04,1e-04,5e-04,0.0021,2e-04,1e-04,0,9e-04,0,0.0032,9e-04,0.0036,8e-04,2e-04,8e-04,5e-04,0.0011,4e-04,0,5e-04,3e-04,0.0037,0.0014,0.0014,0,0,0.0032,9e-04,0.0013,6e-04,7e-04,0.0021,0.0014,0.0011,0.0013,1e-04,0.0012,2e-04,2e-04,3e-04,0.0012,7e-04,2e-04,0.002,9e-04
